id,seller,price,area_total,area_kitchen,area_living,floor,rooms,layout,ceiling,bathrooms_shared,bathrooms_private,windows_court,windows_street,balconies,loggias,condition,phones,building_id
5296,3,41924829,119.57,16,65.1,4,4,,3,2,1,,,3,3,,1,7203
5297,2,43000000,121.4,22,59,10,3,1,,2,0,,,1,1,0,1,2046
5298,1,43500000,169.9,30,90,2,3,1,3.2,3,0,1,1,,,0,1,5990
5299,3,44276734,166.9,18.1,80.7,18,4,,3,2,2,,,0,3,,1,7203
5300,3,44796500,127.99,14.9,59.2,1,3,,3,,,,,,,,1,7203
5301,0,11990000,70,6,,2,3,,,,,,,,,,0,7858
5302,3,46405198,173.23,18.5,81,22,4,,3,2,2,,,0,3,,1,7203
5303,,49900000,136.7,,,6,3,,,,,,,,,,0,4928
5304,1,51600000,210,30,150,6,5,1,3.2,2,0,1,1,,,0,1,5990
5305,1,49000000,203.5,30,150,2,5,1,3.2,2,0,0,1,,,0,1,5990
5306,1,52900000,214.8,30,150,2,5,1,,2,0,1,1,0,1,0,1,5990
5307,1,55200000,224,30,150,4,5,1,3.2,2,0,1,1,,,0,1,5990
5308,,68000000,190,35,110,2,4,,,,,,,,,,0,2046
5309,3,71614050,236.35,,215.4,16,4,,3.3,,,,,,,,1,3773
5310,1,75100000,286.1,40,200,3,5,1,3.2,2,0,1,1,0,1,0,1,5990
5311,1,84200000,323.6,40,200,3,5,1,3.2,2,0,1,1,0,1,0,1,5990
5312,1,97431501,347.8,40,200,3,5,1,3.2,2,0,1,1,0,1,0,1,5990
5313,1,12500000,57.7,7,35,3,2,,3,1,0,,,,,2,2,5506
5314,2,6699900,36,8.2,18,9,1,,2.64,1,0,1,0,1,0,1,2,5678
5315,,7700000,44.5,6,29,9,2,1,,0,1,1,1,,,1,1,1106
5316,0,10300000,53,9,30,7,2,1,2.64,,,1,0,1,0,1,2,7489
5317,1,5800000,27,,18,2,1,,2.7,1,1,1,0,,,,1,6117
5318,1,6600000,37,7,20,2,1,,,1,0,,,1,0,1,2,4817
5319,1,8800000,54,9,33,8,2,,2.7,0,1,1,0,1,0,0,1,9379
5320,2,10400000,38.3,7,15.8,8,1,,,0,1,,,0,1,1,1,7609
5321,1,12000000,79,,47,4,3,,,,,1,1,0,1,,1,9204
5322,,12150000,48,10,29,5,2,,,,,,,,,,0,6957
5323,0,14500000,53.3,9,34.5,7,2,,,,,,,,,,0,9087
5324,2,20500000,93,16.8,55,7,2,0,,1,0,1,0,,,0,2,5990
5325,1,41200000,132,,,5,3,1,3,0,3,1,1,0,2,0,1,2046
5326,2,5380000,23.2,5,17,13,1,,,1,0,0,1,0,1,0,2,8327
5327,1,5900000,40,6,20,7,1,,,1,0,,,,,,2,7813
5328,1,6000000,32,6.3,19,1,1,,,1,0,1,0,,,1,1,8306
5329,1,6400000,33,6,20,1,1,,,,,,,,,,0,6921
5330,1,6735000,36,7,20,4,1,,,,,,,,,,0,661
5331,3,4902020,37.42,10.2,18.4,2,1,,2.7,0,1,,,0,1,,1,6703
5332,1,6750000,35,8.5,18,1,1,,,,,0,1,,,2,1,4209
5333,,6800000,32,6,20,7,1,,,1,0,1,0,1,0,1,1,8173
5334,0,6900000,64,6,41,9,3,1,2.64,0,1,1,0,1,0,1,1,8098
5335,0,7000000,47.4,6.7,30.1,12,2,1,,0,1,1,0,0,1,1,1,790
5336,2,7100000,45,6,28.2,3,2,1,,0,1,1,0,,,1,1,7943
5337,0,7990000,44,5.9,28.5,6,2,1,2.64,0,1,,,1,0,1,1,1313
5338,2,8350000,40,7.1,22,6,2,1,2.64,1,0,,,1,0,2,2,2888
5339,,8500000,38.7,8.5,18.9,4,1,,2.64,1,0,0,1,1,0,2,1,1954
5340,1,8800000,53.2,6,35.5,6,3,1,2.6,,,1,0,1,0,1,1,8384
5341,2,8999999,48.1,8.8,32.5,8,2,0,2.5,0,1,1,1,2,0,0,1,4356
5342,2,9000000,44.7,7,30,9,2,1,,0,1,,,,,1,1,6677
5343,0,9050000,58,9,34.4,2,2,1,3,0,1,1,0,1,0,1,1,2169
5344,1,9300000,47,7,30,10,2,1,2.64,0,1,1,1,2,0,2,2,3191
5345,2,9900000,60,,,9,3,,2.64,1,0,1,1,0,1,2,1,175
5346,0,9900000,55,9.5,34,6,2,,,,,,,,,,0,273
5347,0,10000000,75.7,9,57.6,3,4,1,,0,2,1,1,0,3,1,1,9172
5348,1,10200000,59,6,41,6,3,1,,0,1,1,0,1,0,1,1,9434
5349,2,10500000,72,9,48,3,3,,,,,,,,,,0,6420
5350,2,11950000,45,7.5,25,9,2,1,,0,1,1,0,0,1,1,1,4674
5351,0,12300000,73,13,35,3,2,1,2.9,0,2,1,1,1,0,1,1,4007
5352,1,14500000,63,13,34,3,2,1,2.6,0,1,1,1,0,2,1,1,8397
5353,1,21600000,87,12,50,6,3,1,,0,1,1,1,1,0,2,2,7629
5354,,21500000,87,11,55,8,2,1,,,,1,0,1,0,0,1,1432
5355,1,29790000,130,10,85,6,3,,,,,,,,,,0,8558
5356,1,41000000,80,,,2,2,,3.2,1,1,0,1,,,3,2,2000
5357,1,2000000,25,,,7,1,,,0,1,1,0,,,,1,6546
5358,1,3100000,25.1,6.5,12.1,15,1,,,1,0,,,,,0,1,1094
5359,1,3100000,16,3,10,1,1,,,1,0,,,,,,1,4671
5360,1,3500000,18,3,15,1,1,,,1,0,,,,,,1,4671
5361,1,4200000,39.93,9.5,17.8,12,1,,,0,1,1,0,1,0,,1,3104
5362,1,4300000,40.3,11,19,9,1,,,1,0,,,1,1,,2,1320
5363,1,4999999,32.5,6,18.7,3,1,,,1,0,1,0,,,,2,8098
5364,3,5031920,40.58,10.4,18.1,2,1,,2.7,0,1,,,,,,1,6703
5365,1,5190000,32.6,5.7,18.7,8,1,,2.64,0,1,1,0,,,1,1,3121
5366,1,5150000,33,7,19,3,1,,,1,0,,,,,,2,8098
5367,1,5400000,33,6.7,18.7,7,1,,,1,0,1,0,,,2,2,4634
5368,2,5400000,29.8,6,15.9,12,1,,2.6,1,0,1,0,0,1,2,2,3939
5369,1,5500000,32.6,,,8,1,,,0,1,,,,,0,1,4634
5370,2,5600000,32.7,6,18.7,4,1,,2.64,0,1,1,0,,,1,2,3872
5371,1,5699000,35,10,20,6,1,,2.6,1,0,1,0,0,1,2,2,1452
5372,1,5650000,27,6,14,2,1,,,1,0,0,1,,,2,1,6117
5373,2,5699000,31.6,7.7,16.5,6,1,,2.64,1,0,1,0,1,0,1,1,2554
5374,1,5700000,33,7,19,8,1,,,1,0,1,0,,,1,1,4634
5375,1,5770000,23,,17.7,14,1,,,1,0,0,1,0,1,0,1,8327
5376,1,5800000,29.7,5.8,16,2,1,,2.5,0,1,1,0,1,0,,2,6862
5377,1,5800000,37,9.8,19,16,1,,,1,0,1,1,1,0,1,1,9534
5378,1,5850000,27,6,18,2,1,,2.7,1,0,1,0,,,,2,6117
5379,1,5850000,39,9,21,14,1,,,0,1,,,0,1,2,2,1708
5380,1,5850000,32.6,6.7,19,5,1,,2.6,1,0,,,,,1,2,4231
5381,1,5950000,38.4,9.7,19.6,11,1,,2.65,1,0,1,0,0,1,1,1,1857
5382,1,5900000,36,10,20,7,1,,2.6,1,0,1,0,0,1,1,2,7813
5383,1,5950000,34.5,7,19,4,1,,,,,,,,,,0,7943
5384,2,5900000,35,10,20,3,1,,,,,1,0,0,1,0,1,7551
5385,1,5900000,32.9,6.7,18.8,3,1,,2.64,1,0,0,1,,,1,1,485
5386,2,5900000,33,6,19,2,1,,,1,0,0,1,,,0,1,6141
5387,1,6000000,37,8,19,9,1,,,0,1,,,1,0,1,1,2622
5388,2,6000000,42.2,8,18,14,1,,,1,0,1,0,1,0,1,1,3797
5389,2,6000000,35.7,9.9,20,12,1,,2.48,,,1,0,,,1,1,2828
5390,1,6070000,40.4,8,18,15,1,,,0,1,,,1,0,1,1,3797
5391,,6090000,33,7,19,9,1,,,0,1,1,0,,,1,1,8810
5392,1,6100000,32,6,19,9,1,,2.64,0,1,,,,,1,1,5650
5393,1,6100000,32.6,6.7,18.7,9,1,,,1,0,0,1,,,0,1,8810
5394,2,6100000,35,6,20,4,1,,2.64,1,0,1,0,0,1,1,2,1303
5395,1,6150000,32,6,21,2,1,,,,,,,,,,0,5598
5396,1,6199000,42,11,21,11,1,,,0,1,0,1,0,2,1,2,5616
5397,1,6170000,32.5,6.7,18.8,4,1,,,1,0,,,,,1,1,7943
5398,1,6150000,27,6,15,2,1,,,1,0,,,,,,1,6117
5399,,6500000,54.8,,,16,2,,,,,,,,,,,8793
5400,1,6200000,32,6,20.3,4,1,,,1,0,1,0,1,0,0,2,1709
5401,1,6290000,39,8,21,1,1,,,0,1,,,,,2,1,7817
5402,1,6200000,39.3,9,19,1,1,,,0,1,,,,,1,1,332
5403,1,6200000,39.1,8.7,21,2,1,,2.7,0,1,1,1,,,2,1,3222
5404,1,6200000,33,7,19,4,1,,2.6,1,0,1,0,,,2,1,7943
5405,1,6200000,35,9.8,19,1,1,,,1,0,1,0,0,1,,1,7390
5406,1,6300000,33,7,18,2,1,,,0,1,1,0,,,2,2,8464
5407,1,6300000,33,6,19,8,1,,,,,,,,,,0,6313
5408,1,6300000,35,6.4,20,6,1,,2.6,1,0,1,0,1,0,2,1,5342
5409,1,6300000,35,8,18,6,1,,,,,,,,,,0,1412
5410,1,6399999,37.9,7,20,2,1,,,1,0,1,0,1,0,,2,4817
5411,1,6400000,33,6,19,5,1,,,1,0,1,0,,,1,1,2557
5412,1,6400000,38,9,19,5,1,,,0,1,,,1,0,1,1,4817
5413,1,6490000,35.2,10,19,11,1,,,1,0,1,1,0,1,1,2,3282
5414,2,6400000,60.53,14,32,11,2,,,0,1,1,1,0,1,,1,3104
5415,1,6400000,58,11,30,7,2,,,0,1,1,0,0,1,,1,8793
5416,1,6500000,32,7,18,7,1,,,,,1,0,1,0,,1,7612
5417,1,6500000,35,5,18,7,1,,,1,0,1,0,1,0,1,1,9649
5418,1,6500000,31.3,6.9,16.5,1,1,,,,,,,,,,0,3191
5419,1,6500000,40,10.5,20,14,1,,,,,,,,,,0,6226
5420,1,6500000,56,11,31,3,2,,,,,,,,,,0,4301
5421,1,6500000,33,7,18,2,1,,,1,0,1,0,,,,1,1634
5422,1,6500000,31.8,6,21.8,1,1,,2.7,1,0,1,0,,,1,1,8061
5423,2,6500000,38.9,8.6,20.8,12,1,,,0,1,1,0,0,2,0,1,6461
5424,2,6500000,40.9,8.5,20.9,8,1,,2.64,0,1,0,1,1,0,1,2,6384
5425,1,6550000,39.1,9.8,20.8,1,1,,,0,1,0,1,,,,1,3284
5426,2,6550000,33,6,19,5,1,,2.64,1,0,1,0,1,0,1,1,4173
5427,1,6600000,37.7,9,20,2,1,,2.8,0,1,,,,,2,1,4817
5428,1,6600000,38.9,8.6,20.8,2,1,,,0,1,1,0,,,,2,1830
5429,1,6600000,33,7,18,2,1,,,1,0,,,1,0,,1,8877
5430,1,6600000,32.7,9,17,2,1,,,1,0,,,0,1,,1,24
5431,1,6700000,46,7,30.5,9,2,,2.7,0,1,1,0,1,0,1,2,359
5432,1,6699000,36,8.2,19,9,1,,2.7,1,0,,,0,1,2,2,5678
5433,1,6700000,36,8.2,19,9,1,,2.7,1,0,1,0,0,1,1,1,5678
5434,1,6700000,33,7,18,2,1,,,1,1,1,0,1,0,1,1,8877
5435,1,6739998,34.7,7,20.7,4,1,,,1,0,1,1,1,0,2,1,661
5436,1,6650000,39,8.5,19,9,1,,,1,0,,,1,0,,1,137
5437,2,6700000,35,6.6,20,3,1,,,1,0,1,0,1,0,1,2,424
5438,1,6650000,47.4,9,31.3,6,2,,,,,,,,,,0,1562
5439,2,6700000,28.7,,,12,1,,3.1,,,1,0,0,1,0,1,1326
5440,1,6790000,41,8.5,19,17,1,,2.7,1,0,1,0,0,1,,2,4003
5441,1,6750000,37,7,20,2,1,,,1,0,1,0,0,1,2,1,4817
5442,1,6780000,42.3,8,30,6,2,,,1,1,1,0,,,1,1,3273
5443,1,6750000,35,7,20,4,1,,2.64,1,0,1,0,0,1,1,2,661
5444,1,6800000,41,6,25,7,2,1,,0,1,,,0,1,1,1,3148
5445,1,6890000,39,8.6,21,5,1,,,0,1,1,0,0,1,,1,3945
5446,1,6800000,36,7,20,4,1,,2.7,1,0,,,1,0,1,1,661
5447,1,6800000,33.1,6,18.3,9,1,,,0,1,1,0,,,2,1,6407
5448,1,6890000,32,8,17,4,1,,,0,1,1,0,0,1,,2,2873
5449,1,6810000,24,4,16,3,1,,,1,0,1,0,,,1,1,1424
5450,1,6870000,40,10,21,1,1,,,0,1,,,1,0,0,1,3284
5451,1,6850000,30.7,6,18.1,6,1,,,1,0,,,1,0,1,1,1886
5452,2,6800000,38,9,22,6,1,,2.64,1,0,1,0,1,0,1,1,7492
5453,1,6850000,41,10,19.6,6,1,,2.64,1,0,1,0,0,1,1,1,7453
5454,1,6850000,36,8,18,9,1,,2.64,1,0,,,1,0,1,1,5678
5455,1,6900000,45,6,30,12,2,,2.6,0,1,1,0,1,0,1,2,6572
5456,1,6900000,44,9,30,2,2,0,2.7,,,1,0,,,1,1,6926
5457,1,6900000,35,6,19,6,1,,,1,0,1,1,1,0,1,1,6640
5458,1,6900000,42,11,18,23,1,,2.8,1,0,1,0,0,1,2,1,8559
5459,1,6900000,35,10,19,9,1,,,,,,,,,,0,4710
5460,1,6900000,38,10,20,7,1,,,1,0,1,0,0,1,,1,2105
5461,1,6900000,40,5,30,4,2,1,2.7,1,0,1,0,,,2,1,5663
5462,1,6990000,36,8,20,7,1,,,1,0,1,0,0,1,1,2,6165
5463,1,6999999,44.2,6.5,29.4,1,2,1,2.64,0,1,1,0,,,1,1,1627
5464,2,6950000,29.2,,,6,1,,,,,,,,,2,1,4207
5465,1,6990000,42,10,22,2,1,,,0,1,1,0,1,0,0,2,4004
5466,1,7000000,38.6,10,20,13,1,,2.7,1,0,1,0,0,1,1,1,6202
5467,1,7000000,37.2,7.9,18.9,12,1,,,1,0,1,0,0,1,2,1,1343
5468,1,7000000,33,,18.2,5,1,,,0,1,,,,,1,1,5484
5469,,7000000,32.6,9.6,17,7,1,,2.64,1,0,1,0,1,0,0,2,933
5470,1,7000000,28,6,16,2,1,,,1,0,1,0,,,3,1,6731
5471,1,7000000,33.1,8,17,9,1,,,1,0,0,1,1,0,1,1,4184
5472,1,7000000,44.7,6.7,27.8,2,2,,,0,1,1,0,,,,2,7943
5473,1,7050000,37.6,9.7,18.9,5,1,,2.48,1,0,1,0,0,1,1,1,9384
5474,1,7100000,44,6,29,12,2,1,,0,1,1,0,1,0,,1,8877
5475,1,7100000,34.2,6,20.8,5,1,,2.64,1,0,1,0,0,1,2,2,1303
5476,2,7100000,42,6.5,28,2,2,1,2.64,0,1,1,0,1,0,1,2,3148
5477,1,7200000,31.8,5.2,20,5,1,,,1,0,,,,,1,1,9045
5478,1,7200000,37.9,,23.1,6,1,,,0,1,,,,,0,1,4207
5479,1,7200000,37,10.4,14.5,4,1,,,0,1,,,,,,2,5379
5480,1,7170000,34.1,11,11.6,6,1,,,1,0,,,,,1,1,8684
5481,1,7170000,43.8,,,12,2,,,0,1,,,1,0,1,1,8877
5482,1,7150000,37.5,7.4,19,2,1,,,,,,,,,,0,8954
5483,1,7200000,59.3,6.4,41.5,1,3,,,0,1,,,,,0,1,569
5484,1,7200000,39,9,21,1,1,,,0,1,,,,,,1,8515
5485,1,7200000,44.8,8,29,7,2,,,0,1,0,1,0,1,2,2,5018
5486,1,7150000,34,5,22,6,2,0,,1,0,1,0,1,0,1,1,7421
5487,2,7200000,46.1,12,22,9,1,,,,,,,,,,0,2626
5488,1,7200000,40,,,4,2,,,1,0,1,0,,,1,1,5663
5489,1,7250000,36.7,,19.6,7,1,,,0,1,,,0,1,0,1,4207
5490,2,7290000,40,10,19,13,1,,,1,0,,,0,1,1,1,6088
5491,1,7290000,44,10,19,32,1,,,0,1,,,0,1,2,1,9649
5492,1,7300000,45.7,6,29.7,5,2,1,,0,1,1,0,1,0,1,1,7669
5493,1,7300000,39,8.5,19,7,1,,,,,1,0,0,1,,1,3470
5494,1,7300000,38,8,19,14,1,,,1,0,0,1,0,1,,2,4862
5495,1,7300000,45,6,27,5,2,1,2.7,0,1,1,0,,,1,1,8806
5496,1,7300000,31.6,5.2,21.4,6,1,,,1,0,1,0,1,0,2,1,6515
5497,1,7300000,40,8.5,27,14,1,,2.7,1,0,1,0,0,1,2,1,137
5498,2,7300000,33,7.5,19,7,1,,2.64,1,0,1,0,,,2,1,9316
5499,1,7320000,53.88,10.8,30.2,4,2,,,0,1,1,0,1,0,,2,8793
5500,1,7400000,30.6,5.5,17.2,3,1,,2.48,1,0,,,1,0,2,1,2671
5501,1,7350000,38.1,8,19.1,15,1,,2.5,1,0,0,1,1,0,1,1,7455
5502,1,7350000,40,10,18,5,1,,,1,0,1,0,1,0,2,2,6607
5503,1,7399000,36,11,16,10,1,,,,,,,,,,0,6989
5504,1,7400000,39,6,24,8,2,,,,,,,,,,0,6132
5505,1,7449998,39,8,19,12,1,,,1,0,1,0,0,1,2,1,5459
5506,1,7350000,45.7,7,29.2,6,2,1,,0,1,1,0,0,1,1,2,9190
5507,1,7449999,31,6,17,3,1,,,0,1,1,0,1,0,2,1,2671
5508,2,7400000,47,6.7,30.4,1,2,1,2.64,0,1,1,0,,,2,1,8384
5509,2,7400000,46,6,30,4,2,1,2.64,,,1,0,,,1,1,3908
5510,1,7500000,46,15,20,9,1,,2.85,,,1,0,0,1,,1,2174
5511,1,7500000,38.7,10.2,20.1,18,1,,,,,,,,,,0,7619
5512,1,7500000,44.3,6,27.9,2,2,1,,0,1,1,0,,,1,1,175
5513,1,7500000,35,9,15,2,1,,2.64,0,1,0,1,,,1,1,5273
5514,1,7500000,38,8,19,10,1,,,1,0,,,0,1,,2,5883
5515,1,7500000,39.3,10,20.1,18,1,,,,,1,0,1,0,1,2,7619
5516,1,7500000,39.3,10.3,20.1,18,1,,,0,1,,,1,0,,1,7619
5517,1,7500000,48,7,28,7,2,,2.6,0,1,1,0,0,1,1,2,661
5518,2,7500000,45.3,6.1,28.5,1,2,1,,0,1,1,0,,,1,1,2835
5519,1,7500000,32.1,6,20.1,8,1,,2.64,1,0,1,0,0,1,1,2,6811
5520,1,7550000,54,9.5,32,15,2,1,,0,1,0,1,1,0,0,1,617
5521,1,7600000,53.7,9.2,32.2,6,2,,,0,1,1,0,0,1,,1,6549
5522,1,7499000,45.9,,30.4,5,2,1,,0,1,,,,,1,1,979
5523,1,7450000,44.4,6,27.9,9,2,1,,0,1,1,0,,,1,2,1106
5524,1,7550000,44.5,6,29,9,2,,,,,,,,,,0,1106
5525,1,7500000,39,9,20,18,1,,,0,1,0,1,1,0,1,1,7619
5526,1,7500000,45,10,25,9,1,,3.1,,,,,,,,2,3492
5527,1,7550000,39,9,21,2,1,,,0,1,1,0,,,2,2,383
5528,1,7500000,35,8.1,17.8,6,1,,,0,1,0,1,0,1,1,1,703
5529,1,7500000,50.3,6,34.2,6,3,,,0,1,1,0,1,0,2,1,1613
5530,,6553600,55.8,9.4,34,15,2,1,2.7,1,0,1,0,,,0,1,8889
5531,,7798876,80.4,13.8,44.7,5,3,,,0,1,,,0,2,0,2,8543
5532,,9704247,82.8,12.4,53.2,16,3,,,1,1,,,,,,1,5782
5533,,7256356,56.5,14.6,31.3,16,2,,,1,0,,,,,,1,5782
5534,,6700000,33,7,19,5,1,,2.64,0,1,1,0,,,3,1,6031
5535,,6390000,60.6,9.9,30.7,13,2,1,2.7,0,1,1,0,1,0,0,1,7512
5536,,5574750,39.5,,,15,1,,,,,,,1,0,,1,3981
5537,,6673066,43.2,9.9,24.5,19,2,,,0,1,,,,,,1,5782
5538,,6700000,58.9,15,28,9,2,,,,,,,,,,0,4029
5539,,5532600,39.2,9,18.9,11,1,,,1,0,,,0,1,0,2,4029
5540,,5532600,39.2,,,10,1,,,,,,,1,0,,1,4029
5541,1,7600000,47.2,6.2,29.9,4,2,1,2.6,0,1,0,1,0,1,2,1,7572
5542,1,7700000,50.6,6,33.6,2,3,2,2.6,0,1,1,1,0,1,1,1,3908
5543,0,8000000,52.8,8.6,30.6,7,2,1,2.64,0,1,1,0,0,1,1,1,2766
5544,,8250000,52.2,8.6,30.3,11,2,,,,,,,,,,0,4103
5545,0,7500000,50.8,8.2,30.5,6,2,1,2.64,0,1,0,1,1,0,0,1,6055
5546,,7400000,54,9,,7,2,1,2.64,,,,,1,1,0,1,6549
5547,,5646702,39.6,13.8,15.8,15,1,,,1,0,,,,,,1,5782
5548,,5142856,35.6,10.2,18.3,4,1,,2.7,1,0,1,0,,,0,1,8889
5549,2,7600000,44.4,6.1,,2,2,,,,,,,,,,0,3191
5550,3,5578840,42.2,16,15.2,2,1,,2.65,0,1,1,0,,,,1,5751
5551,,5264400,39.1,9,18.9,8,1,,,1,0,,,0,1,0,2,8543
5552,,17490000,73.9,,,7,3,1,2.7,0,1,1,0,1,0,3,1,1730
5553,,5602850,39.7,,,5,1,,,,,,,1,0,,1,3981
5554,,7500000,40,7,24,6,1,,,1,0,0,1,1,0,1,1,5543
5555,,7643240,64,,,17,2,,,,,,,1,0,,1,3981
5556,,7990000,44,6,27,9,2,,,,,,,,,,0,8314
5557,,11400000,66,,,2,2,,,0,1,0,1,2,0,2,1,3997
5558,,8900000,81.3,14,44.9,25,3,1,2.75,1,1,,,1,1,0,2,4029
5559,,5560700,39.4,,,17,1,,,,,,,1,0,,1,4029
5560,3,12324797,62.4,,30.5,5,2,,3,,,,,,,,1,3674
5561,,24990000,78,,,12,2,1,,2,0,0,1,1,0,3,1,6561
5562,,7450000,38,7,24,3,2,,,0,1,,,1,0,1,1,4984
5563,,7460000,51.8,10.2,30.7,6,2,1,,0,1,1,0,0,1,1,2,3834
5564,,8500000,50.3,6,32,2,3,,,1,0,,,1,0,2,1,9700
5565,,9000000,80.2,,54,14,3,,,0,1,,,1,0,1,1,7679
5566,,9300000,74.2,12.9,43,3,3,,,0,1,,,0,2,2,1,434
5567,,13100000,90,8,67,5,4,1,,0,2,1,0,,,2,2,640
5568,3,13390000,87.7,,,2,3,,,,,,,,,,1,1694
5569,,14490000,70.8,7,48.7,15,4,,,0,1,,,,,1,1,3505
5570,,14900000,99.9,,,8,4,,,0,1,,,1,0,1,1,8839
5571,3,15355197,72.57,12.4,41.1,3,3,,,,,,,0,1,,1,23
5572,,2790000,18,,,4,1,,,1,0,1,1,,,,1,1867
5573,,3135000,19,,,4,1,,,1,0,1,1,,,,1,1867
5574,,3234000,19.6,,,1,1,,,1,0,,,,,,1,1867
5575,,3514500,21.3,,,3,1,,,1,0,1,1,,,,1,1867
5576,,4793022,28.5,3.9,18.2,19,1,,,1,0,,,,,,1,5782
5577,,5147260,39.8,,,14,1,,,,,,,1,1,,1,2470
5578,,5139025,35.5,9.4,18.3,13,1,,2.7,1,0,1,0,,,,1,5448
5579,,5142756,35.6,,,4,1,,,,,,,1,1,,1,8889
5580,,5100000,32.4,7.8,15.7,10,1,,2.7,1,0,1,0,1,0,0,1,1167
5581,,5277800,39.2,,,3,1,,,,,,,1,0,,1,8543
5582,,5291200,39.3,,,18,1,,,,,,,1,0,,1,8543
5583,3,5380000,21.7,5.1,10.9,3,1,,,1,0,,,,,,1,2778
5584,,5518550,39.1,9,18.9,20,1,,2.7,1,0,1,0,1,0,0,1,4029
5585,3,5500000,24.7,,,2,1,,,,,,,,,,1,5435
5586,3,5901900,20.6,6.8,8,3,1,,2.85,1,0,1,0,,,,1,2679
5587,,5900000,33,6,18,1,1,,2.64,1,0,1,0,,,2,1,2736
5588,,6131440,60.4,11.9,33.3,2,2,1,2.7,0,1,1,0,0,1,,1,2470
5589,3,6187000,26.9,5,14.4,8,1,,3.1,1,0,1,0,,,,1,8423
5590,,6333460,60.6,,,5,2,,,,,,,1,1,,1,2470
5591,,6333460,60.6,11.9,33.4,5,2,,,0,1,,,0,1,,2,2470
5592,,6354280,60.8,11.9,33.4,9,2,,,0,1,,,0,1,,2,2470
5593,3,5734960,39.2,14.9,11.8,1,1,,2.65,1,0,1,0,,,,1,4162
5594,,6354280,60.8,11.8,33.1,8,2,,,0,1,,,0,1,,2,2470
5595,,6466790,60.6,12.5,36.6,2,2,1,2.7,0,1,1,0,,,0,1,6034
5596,,6466780,60.6,,,2,2,,,,,,,1,1,,1,6034
5597,,6490000,52.3,9.9,30.7,13,2,1,2.7,0,1,1,0,1,0,0,1,7512
5598,,6550000,36,9,14.7,17,1,,2.7,0,1,1,0,0,1,1,1,8530
5599,,6600000,44.8,,29.6,1,2,,,0,2,1,0,,,1,1,5060
5600,,6700000,45,6,29,8,2,1,,0,1,1,0,,,1,1,9633
5601,,6900000,37.1,7.5,22.6,5,2,,2.7,1,0,,,1,0,1,1,1685
5602,,6929000,31.5,,18,1,1,,,1,0,1,0,,,,1,4268
5603,3,6980000,40,13.7,19.5,12,1,,3.1,1,0,1,0,,,,1,8423
5604,3,7120630,20.9,4.9,9.2,8,1,,2.85,1,0,1,0,,,,1,1703
5605,,7132187,62.5,12.9,32.3,6,2,1,,0,1,,,0,2,0,2,3601
5606,,7131389,59.7,,,18,2,,,,,,,1,0,,1,8108
5607,,7150000,38,7.3,18.9,14,1,,2.8,1,0,1,0,0,1,2,1,4142
5608,,7200000,34.9,8.1,19,4,1,,2.7,0,1,1,0,1,1,3,1,1767
5609,,7296409,64.1,12.9,33.7,11,2,1,2.7,0,1,1,1,0,2,0,2,2172
5610,,7296409,62.4,12.9,32.3,14,2,,2.74,0,1,,,0,2,0,2,2172
5611,,7296410,62.4,12.9,32.3,11,2,1,2.7,0,1,1,0,1,0,0,1,2172
5612,,7309942,61.2,,,19,2,,,,,,,1,0,,1,8804
5613,,7308062,62.5,12.9,32.3,6,2,1,2.74,0,1,,,0,2,0,2,2172
5614,,7309942,61.2,13.9,31.7,19,2,,,0,1,,,0,2,0,2,8804
5615,,7401285,63.3,,,3,2,,,,,,,1,0,,1,4029
5616,,7471203,63.9,12.9,33.7,15,2,,,0,1,,,0,2,0,2,1479
5617,,7500000,64,9.5,42.4,6,3,,2.5,0,1,1,0,1,1,,2,5262
5618,,7521000,80,14.4,42.5,6,3,,,1,1,,,0,1,,2,2470
5619,,7521000,80,,,4,3,,,,,,,1,1,,1,2470
5620,,7548012,63.2,13.8,31.8,5,2,,,0,1,,,0,2,0,2,5077
5621,,7600000,39,7.7,19,5,1,,,,,,,,,2,1,9097
5622,,7643240,64,12.9,33.7,17,2,,,,,,,0,2,0,2,3981
5623,3,7683795,37.77,10.3,15,5,1,,,,,,,0,1,,1,8867
5624,,7655143,64.1,12.9,33.7,16,2,,,0,1,,,0,2,0,2,335
5625,,7667047,64.2,12.9,33.7,17,2,,,0,1,,,0,2,0,2,3639
5626,,7789207,80.3,13.8,44.7,6,3,,,0,1,,,0,2,0,2,8543
5627,,7750371,59,,,9,2,,,,,,,1,0,,1,2920
5628,,7822000,37.77,10.3,15,13,1,,2.9,0,1,1,0,0,1,,2,8867
5629,,7750000,54,9,36,2,2,,2.75,0,1,1,0,0,1,2,2,2462
5630,,8036368,62.5,10,29,9,2,,,,,,,,,,0,2920
5631,3,8068196,41.08,9.4,16.4,11,1,,,,,,,0,1,,1,23
5632,,8250000,44,,,5,2,,,,,,,1,0,1,2,9054
5633,,8300000,42,,,12,1,,,,,,,,,,0,148
5634,,8565690,79,,,22,3,,,,,,,1,0,,1,8108
5635,,8950000,52,8,25,1,1,,,0,1,0,1,,,,1,5494
5636,,9057680,85.8,13.9,42.8,9,3,,,0,1,,,0,2,0,2,8804
5637,3,9163000,49,10.5,16.7,20,1,,3.1,1,0,1,0,,,,1,8423
5638,,9289288,88,13.9,43.5,7,3,,2.74,0,1,,,0,2,0,2,8108
